0022200474,2022-12-21 00:00:00,35.46333333,-97.515
0022000193,2021-01-16 00:00:00,35.13833333,-90.05055556
0021800273,2018-11-23 00:00:00,41.88055556,-87.67416667
0022000890,2021-04-21 00:00:00,45.53166667,-122.6666667
0022100307,2021-11-29 00:00:00,41.88055556,-87.67416667
0022100753,2022-01-30 00:00:00,41.88055556,-87.67416667
0022100655,2022-01-17 00:00:00,40.75055556,-73.99361111
0022201166,2023-04-02 00:00:00,44.97944444,-93.27611111
0022100564,2022-01-04 00:00:00,40.75055556,-73.99361111
0022100530,2021-12-31 00:00:00,39.76388889,-86.15555556
0022200154,2022-11-07 00:00:00,29.42694444,-98.4375
0022100151,2021-11-08 00:00:00,39.74861111,-105.0075
0021800926,2019-02-28 00:00:00,39.74861111,-105.0075
0022100643,2022-01-15 00:00:00,33.75722222,-84.39638889
0021801087,2019-03-23 00:00:00,35.225,-80.83916667
0022000548,2021-03-03 00:00:00,29.94888889,-90.08194444
0022100091,2021-10-31 00:00:00,43.04361111,-87.91694444
0022100692,2022-01-21 00:00:00,39.74861111,-105.0075
0022100666,2022-01-18 00:00:00,40.75055556,-73.99361111
0022200616,2023-01-10 00:00:00,45.53166667,-122.6666667
0021800540,2018-12-30 00:00:00,45.53166667,-122.6666667
0021900436,2019-12-21 00:00:00,29.42694444,-98.4375
0022000594,2021-03-14 00:00:00,37.75027778,-122.2030556
0021901274,2020-08-07 00:00:00,29.42694444,-98.4375
0022200825,2023-02-08 00:00:00,25.78138889,-80.18805556
0022101050,2022-03-18 00:00:00,40.75055556,-73.99361111
0021801120,2019-03-27 00:00:00,33.44583333,-112.0713889
0021800476,2018-12-21 00:00:00,45.53166667,-122.6666667
0021801177,2019-04-04 00:00:00,39.90111111,-75.17194444
0021801029,2019-03-15 00:00:00,25.78138889,-80.18805556
0022100915,2022-02-27 00:00:00,35.225,-80.83916667
0022000815,2021-04-12 00:00:00,40.75055556,-73.99361111
0022100759,2022-01-31 00:00:00,41.49638889,-81.68805556
0022100840,2022-02-11 00:00:00,39.90111111,-75.17194444
0022100367,2021-12-08 00:00:00,41.49638889,-81.68805556
0022000194,2021-03-13 00:00:00,33.44583333,-112.0713889
0021801159,2019-04-01 00:00:00,40.76833333,-111.9011111
0021800715,2019-01-23 00:00:00,40.76833333,-111.9011111
0022100560,2022-01-03 00:00:00,45.53166667,-122.6666667
